tourney_date,tourney_name,surface,round,tourney_level,winner_hand,loser_hand,winner_rank,loser_rank,winner_ht,loser_ht,winner_age,loser_age,winner_name,loser_name
20151026,Valencia,Hard,R32,A,R,R,37.0,70.0,180.0,188.0,30.0,24.0,Pablo Cuevas,Pablo Carreno Busta
20151026,Valencia,Hard,R32,A,R,R,48.0,31.0,181.0,188.0,26.0,29.0,Aljaz Bedene,Jeremy Chardy
20151026,Valencia,Hard,R32,A,R,L,33.0,44.0,188.0,190.0,26.0,26.0,Steve Johnson,Martin Klizan
20151026,Valencia,Hard,R32,A,R,R,43.0,66.0,193.0,188.0,25.0,28.0,Vasek Pospisil,Santiago Giraldo
20151026,Valencia,Hard,R32,A,R,R,24.0,73.0,183.0,183.0,28.0,30.0,Roberto Bautista Agut,Nicolas Almagro
20151026,Valencia,Hard,R16,A,R,R,170.0,112.0,196.0,175.0,28.0,35.0,Daniel Brands,Albert Montanes
20151026,Valencia,Hard,QF,A,R,R,43.0,170.0,193.0,196.0,25.0,28.0,Vasek Pospisil,Daniel Brands
20151026,Valencia,Hard,R16,A,R,R,37.0,18.0,180.0,193.0,30.0,23.0,Pablo Cuevas,Bernard Tomic
20151026,Valencia,Hard,R16,A,R,R,46.0,21.0,185.0,196.0,27.0,26.0,Joao Sousa,Benoit Paire
20151026,Valencia,Hard,R16,A,R,R,24.0,180.0,183.0,188.0,28.0,18.0,Roberto Bautista Agut,Andrey Rublev
20151026,Valencia,Hard,R16,A,L,R,215.0,22.0,190.0,178.0,28.0,28.0,Mischa Zverev,Fabio Fognini
20151026,Valencia,Hard,R16,A,R,R,26.0,120.0,188.0,191.0,32.0,23.0,Guillermo Garcia Lopez,Taro Daniel
20151026,Valencia,Hard,R16,A,R,L,33.0,16.0,188.0,188.0,26.0,34.0,Steve Johnson,Feliciano Lopez
20151026,Valencia,Hard,QF,A,R,R,46.0,37.0,185.0,180.0,27.0,30.0,Joao Sousa,Pablo Cuevas
20151026,Valencia,Hard,QF,A,R,L,24.0,215.0,183.0,190.0,28.0,28.0,Roberto Bautista Agut,Mischa Zverev
20151026,Valencia,Hard,QF,A,R,R,33.0,26.0,188.0,188.0,26.0,32.0,Steve Johnson,Guillermo Garcia Lopez
20151026,Valencia,Hard,SF,A,R,R,46.0,43.0,185.0,193.0,27.0,25.0,Joao Sousa,Vasek Pospisil
20151026,Valencia,Hard,SF,A,R,R,24.0,33.0,183.0,188.0,28.0,26.0,Roberto Bautista Agut,Steve Johnson
20151026,Valencia,Hard,F,A,R,R,46.0,24.0,185.0,183.0,27.0,28.0,Joao Sousa,Roberto Bautista Agut
20151026,Valencia,Hard,R32,A,R,R,170.0,30.0,196.0,193.0,28.0,20.0,Daniel Brands,Nick Kyrgios
20151026,Valencia,Hard,R16,A,R,R,43.0,48.0,193.0,181.0,25.0,26.0,Vasek Pospisil,Aljaz Bedene
20151026,Basel,Hard,F,A,R,L,3.0,7.0,185.0,185.0,34.0,29.0,Roger Federer,Rafael Nadal
20151026,Basel,Hard,R16,A,L,R,49.0,12.0,183.0,203.0,26.0,29.0,Donald Young,Kevin Anderson
20151026,Basel,Hard,SF,A,R,R,3.0,29.0,185.0,185.0,34.0,23.0,Roger Federer,Jack Sock
20151026,Basel,Hard,SF,A,L,R,7.0,11.0,185.0,185.0,29.0,29.0,Rafael Nadal,Richard Gasquet
20151026,Basel,Hard,R32,A,R,R,32.0,60.0,178.0,203.0,32.0,25.0,Philipp Kohlschreiber,Jerzy Janowicz
20151026,Basel,Hard,R32,A,L,R,40.0,25.0,183.0,193.0,27.0,30.0,Adrian Mannarino,Viktor Troicki
20151026,Basel,Hard,R32,A,R,R,17.0,27.0,180.0,190.0,25.0,32.0,David Goffin,Andreas Seppi
20151026,Basel,Hard,R32,A,R,R,12.0,47.0,203.0,188.0,29.0,19.0,Kevin Anderson,Borna Coric
20151026,Basel,Hard,R32,A,L,R,49.0,304.0,183.0,185.0,26.0,24.0,Donald Young,Henri Laaksonen
20151026,Basel,Hard,R32,A,R,R,29.0,67.0,185.0,180.0,23.0,23.0,Jack Sock,Denis Kudla
20151026,Basel,Hard,R32,A,R,R,14.0,82.0,206.0,190.0,30.0,27.0,John Isner,Ernests Gulbis
20151026,Basel,Hard,R32,A,R,R,13.0,313.0,198.0,185.0,27.0,34.0,Marin Cilic,Marco Chiudinelli
20151026,Basel,Hard,R32,A,R,R,52.0,34.0,188.0,188.0,30.0,28.0,Teymuraz Gabashvili,Leonardo Mayer
20151026,Basel,Hard,R32,A,R,R,28.0,62.0,188.0,193.0,24.0,30.0,Grigor Dimitrov,Sergiy Stakhovsky
20151026,Basel,Hard,R32,A,L,R,7.0,69.0,185.0,196.0,29.0,30.0,Rafael Nadal,Lukas Rosol
20151026,Basel,Hard,R32,A,R,L,11.0,38.0,185.0,198.0,29.0,22.0,Richard Gasquet,Jiri Vesely
20151026,Basel,Hard,R32,A,R,R,3.0,64.0,185.0,183.0,34.0,28.0,Roger Federer,Mikhail Kukushkin
20151026,Basel,Hard,R32,A,R,R,93.0,36.0,180.0,180.0,25.0,27.0,Dusan Lajovic,Alexandr Dolgopolov
20151026,Basel,Hard,R32,A,R,R,23.0,4.0,208.0,183.0,37.0,31.0,Ivo Karlovic,Stan Wawrinka
20151026,Basel,Hard,R16,A,R,R,3.0,32.0,185.0,178.0,34.0,32.0,Roger Federer,Philipp Kohlschreiber
20151026,Basel,Hard,R16,A,R,L,17.0,40.0,180.0,183.0,25.0,27.0,David Goffin,Adrian Mannarino
20151026,Basel,Hard,R16,A,R,R,29.0,14.0,185.0,206.0,23.0,30.0,Jack Sock,John Isner
20151026,Basel,Hard,R16,A,R,R,13.0,52.0,198.0,188.0,27.0,30.0,Marin Cilic,Teymuraz Gabashvili
20151026,Basel,Hard,R16,A,L,R,7.0,28.0,185.0,188.0,29.0,24.0,Rafael Nadal,Grigor Dimitrov
20151026,Basel,Hard,R16,A,R,R,11.0,19.0,185.0,185.0,29.0,22.0,Richard Gasquet,Dominic Thiem
20151026,Basel,Hard,R16,A,R,R,23.0,93.0,208.0,180.0,37.0,25.0,Ivo Karlovic,Dusan Lajovic
20151026,Basel,Hard,QF,A,R,R,3.0,17.0,185.0,180.0,34.0,25.0,Roger Federer,David Goffin
20151026,Basel,Hard,QF,A,R,L,29.0,49.0,185.0,183.0,23.0,26.0,Jack Sock,Donald Young
20151026,Basel,Hard,QF,A,L,R,7.0,13.0,185.0,198.0,29.0,27.0,Rafael Nadal,Marin Cilic
20151026,Basel,Hard,QF,A,R,R,11.0,23.0,185.0,208.0,29.0,37.0,Richard Gasquet,Ivo Karlovic
20151026,Basel,Hard,R32,A,R,R,19.0,56.0,185.0,190.0,22.0,29.0,Dominic Thiem,Robin Haase
20151030,Davis Cup G1 PO: BAR vs URU,Hard,RR,D,,U,,,,,17.0,30.0,Nicolas Xiviller,Russell Moseley
20151030,Davis Cup G1 PO: BAR vs URU,Hard,RR,D,U,R,1522.0,,,,21.0,25.0,Santiago Maresca,Seanon Williams
20151030,Davis Cup G1 PO: BAR vs URU,Hard,RR,D,R,U,243.0,,188.0,,23.0,21.0,Darian King,Rodrigo Arus
20151030,Davis Cup G1 PO: BAR vs URU,Hard,RR,D,R,U,243.0,1522.0,188.0,,23.0,21.0,Darian King,Santiago Maresca
20151102,Paris Masters,Hard,R32,M,R,R,2.0,28.0,185.0,190.0,34.0,32.0,Roger Federer,Andreas Seppi
20151102,Paris Masters,Hard,R32,M,R,R,7.0,32.0,178.0,188.0,26.0,29.0,Kei Nishikori,Jeremy Chardy
20151102,Paris Masters,Hard,R16,M,L,R,6.0,12.0,185.0,203.0,29.0,29.0,Rafael Nadal,Kevin Anderson
20151102,Paris Masters,Hard,R32,M,R,R,9.0,36.0,185.0,188.0,29.0,28.0,Richard Gasquet,Leonardo Mayer
20151102,Paris Masters,Hard,R32,M,R,R,16.0,87.0,180.0,180.0,25.0,25.0,David Goffin,Dusan Lajovic
20151102,Paris Masters,Hard,R32,M,R,R,3.0,46.0,190.0,188.0,28.0,19.0,Andy Murray,Borna Coric
20151102,Paris Masters,Hard,R16,M,R,R,5.0,10.0,196.0,188.0,30.0,31.0,Tomas Berdych,Jo-Wilfried Tsonga
20151102,Paris Masters,Hard,R32,M,R,R,29.0,11.0,188.0,198.0,24.0,27.0,Grigor Dimitrov,Marin Cilic
20151102,Paris Masters,Hard,R16,M,R,R,4.0,27.0,183.0,193.0,31.0,30.0,Stan Wawrinka,Viktor Troicki
20151102,Paris Masters,Hard,R16,M,R,R,8.0,29.0,175.0,188.0,34.0,24.0,David Ferrer,Grigor Dimitrov
20151102,Paris Masters,Hard,SF,M,R,R,1.0,4.0,188.0,183.0,28.0,31.0,Novak Djokovic,Stan Wawrinka
20151102,Paris Masters,Hard,R16,M,R,R,9.0,7.0,185.0,178.0,29.0,26.0,Richard Gasquet,Kei Nishikori
20151102,Paris Masters,Hard,R16,M,R,R,3.0,16.0,190.0,180.0,28.0,25.0,Andy Murray,David Goffin
20151102,Paris Masters,Hard,QF,M,R,R,1.0,5.0,188.0,196.0,28.0,30.0,Novak Djokovic,Tomas Berdych
20151102,Paris Masters,Hard,QF,M,R,L,4.0,6.0,183.0,185.0,31.0,29.0,Stan Wawrinka,Rafael Nadal
20151102,Paris Masters,Hard,QF,M,R,R,8.0,13.0,175.0,206.0,34.0,31.0,David Ferrer,John Isner
20151102,Paris Masters,Hard,QF,M,R,R,3.0,9.0,190.0,185.0,28.0,29.0,Andy Murray,Richard Gasquet
20151102,Paris Masters,Hard,SF,M,R,R,3.0,8.0,190.0,175.0,28.0,34.0,Andy Murray,David Ferrer
20151102,Paris Masters,Hard,F,M,R,R,1.0,3.0,188.0,190.0,28.0,28.0,Novak Djokovic,Andy Murray
20151102,Paris Masters,Hard,R32,M,R,R,8.0,37.0,175.0,180.0,34.0,27.0,David Ferrer,Alexandr Dolgopolov
20151102,Paris Masters,Hard,R16,M,R,R,13.0,2.0,206.0,185.0,31.0,34.0,John Isner,Roger Federer
20151102,Paris Masters,Hard,R32,M,L,R,6.0,66.0,185.0,196.0,29.0,30.0,Rafael Nadal,Lukas Rosol
20151102,Paris Masters,Hard,R64,M,R,R,66.0,26.0,196.0,188.0,30.0,32.0,Lukas Rosol,Guillermo Garcia Lopez
20151102,Paris Masters,Hard,R32,M,R,L,27.0,17.0,193.0,188.0,30.0,34.0,Viktor Troicki,Feliciano Lopez
20151102,Paris Masters,Hard,R64,M,L,R,40.0,50.0,188.0,188.0,28.0,30.0,Thomaz Bellucci,Teymuraz Gabashvili
20151102,Paris Masters,Hard,R64,M,R,R,23.0,20.0,196.0,193.0,26.0,29.0,Benoit Paire,Gael Monfils
20151102,Paris Masters,Hard,R64,M,R,R,24.0,137.0,183.0,188.0,28.0,25.0,Roberto Bautista Agut,Pierre Hugues Herbert
20151102,Paris Masters,Hard,R64,M,R,R,149.0,21.0,188.0,208.0,32.0,37.0,Edouard Roger Vasselin,Ivo Karlovic
20151102,Paris Masters,Hard,R64,M,R,R,18.0,22.0,193.0,178.0,23.0,28.0,Bernard Tomic,Fabio Fognini
20151102,Paris Masters,Hard,R64,M,R,R,27.0,25.0,193.0,185.0,30.0,23.0,Viktor Troicki,Jack Sock
20151102,Paris Masters,Hard,R64,M,R,L,19.0,42.0,185.0,183.0,22.0,27.0,Dominic Thiem,Adrian Mannarino
20151102,Paris Masters,Hard,R64,M,R,L,37.0,39.0,180.0,198.0,27.0,22.0,Alexandr Dolgopolov,Jiri Vesely
20151102,Paris Masters,Hard,R64,M,R,R,29.0,69.0,188.0,188.0,24.0,24.0,Grigor Dimitrov,Pablo Carreno Busta
20151102,Paris Masters,Hard,R32,M,R,R,12.0,19.0,203.0,185.0,29.0,22.0,Kevin Anderson,Dominic Thiem
20151102,Paris Masters,Hard,R64,M,R,R,49.0,88.0,181.0,190.0,26.0,30.0,Aljaz Bedene,Marcel Granollers
20151102,Paris Masters,Hard,R64,M,R,R,32.0,84.0,188.0,185.0,29.0,22.0,Jeremy Chardy,Lucas Pouille
20151102,Paris Masters,Hard,R64,M,R,L,36.0,44.0,188.0,190.0,28.0,26.0,Leonardo Mayer,Martin Klizan
20151102,Paris Masters,Hard,R64,M,R,R,87.0,70.0,180.0,190.0,25.0,34.0,Dusan Lajovic,Nicolas Mahut
20151102,Paris Masters,Hard,R64,M,R,L,46.0,47.0,188.0,188.0,19.0,32.0,Borna Coric,Fernando Verdasco
20151102,Paris Masters,Hard,R32,M,R,L,1.0,40.0,188.0,188.0,28.0,28.0,Novak Djokovic,Thomaz Bellucci
20151102,Paris Masters,Hard,R32,M,R,R,15.0,23.0,183.0,196.0,31.0,26.0,Gilles Simon,Benoit Paire
20151102,Paris Masters,Hard,R32,M,R,R,10.0,24.0,188.0,183.0,31.0,28.0,Jo-Wilfried Tsonga,Roberto Bautista Agut
20151102,Paris Masters,Hard,R32,M,R,R,5.0,149.0,196.0,188.0,30.0,32.0,Tomas Berdych,Edouard Roger Vasselin
20151102,Paris Masters,Hard,R32,M,R,R,4.0,18.0,183.0,193.0,31.0,23.0,Stan Wawrinka,Bernard Tomic
20151102,Paris Masters,Hard,R64,M,R,R,28.0,35.0,190.0,180.0,32.0,30.0,Andreas Seppi,Pablo Cuevas
20151102,Paris Masters,Hard,R16,M,R,R,1.0,15.0,188.0,183.0,28.0,31.0,Novak Djokovic,Gilles Simon
20151102,Paris Masters,Hard,R32,M,R,R,13.0,49.0,206.0,181.0,31.0,26.0,John Isner,Aljaz Bedene
20151115,Tour Finals,Hard,RR,F,R,R,4.0,2.0,183.0,190.0,31.0,29.0,Stan Wawrinka,Andy Murray
20151115,Tour Finals,Hard,SF,F,R,L,1.0,5.0,188.0,185.0,28.0,29.0,Novak Djokovic,Rafael Nadal
20151115,Tour Finals,Hard,SF,F,R,R,3.0,4.0,185.0,183.0,34.0,31.0,Roger Federer,Stan Wawrinka
20151115,Tour Finals,Hard,RR,F,L,R,5.0,7.0,185.0,175.0,29.0,34.0,Rafael Nadal,David Ferrer
20151115,Tour Finals,Hard,RR,F,R,R,1.0,6.0,188.0,196.0,28.0,30.0,Novak Djokovic,Tomas Berdych
20151115,Tour Finals,Hard,RR,F,R,R,3.0,8.0,185.0,178.0,34.0,26.0,Roger Federer,Kei Nishikori
20151115,Tour Finals,Hard,F,F,R,R,1.0,3.0,188.0,185.0,28.0,34.0,Novak Djokovic,Roger Federer
20151115,Tour Finals,Hard,RR,F,R,R,4.0,7.0,183.0,175.0,31.0,34.0,Stan Wawrinka,David Ferrer
20151115,Tour Finals,Hard,RR,F,R,R,3.0,1.0,185.0,188.0,34.0,28.0,Roger Federer,Novak Djokovic
20151115,Tour Finals,Hard,RR,F,R,R,8.0,6.0,178.0,196.0,26.0,30.0,Kei Nishikori,Tomas Berdych
20151115,Tour Finals,Hard,RR,F,L,R,5.0,4.0,185.0,183.0,29.0,31.0,Rafael Nadal,Stan Wawrinka
20151115,Tour Finals,Hard,RR,F,R,R,2.0,7.0,190.0,175.0,29.0,34.0,Andy Murray,David Ferrer
20151115,Tour Finals,Hard,RR,F,R,R,3.0,6.0,185.0,196.0,34.0,30.0,Roger Federer,Tomas Berdych
20151115,Tour Finals,Hard,RR,F,R,R,1.0,8.0,188.0,178.0,28.0,26.0,Novak Djokovic,Kei Nishikori
20151115,Tour Finals,Hard,RR,F,L,R,5.0,2.0,185.0,190.0,29.0,29.0,Rafael Nadal,Andy Murray
20151127,Davis Cup WG F: BEL vs GBR,Clay,RR,D,R,R,2.0,16.0,190.0,180.0,29.0,25.0,Andy Murray,David Goffin
20151127,Davis Cup WG F: BEL vs GBR,Clay,RR,D,R,L,2.0,108.0,190.0,183.0,29.0,28.0,Andy Murray,Ruben Bemelmans
20151127,Davis Cup WG F: BEL vs GBR,Clay,RR,D,R,R,16.0,100.0,180.0,188.0,25.0,21.0,David Goffin,Kyle Edmund
20160104,Doha,Hard,R32,A,R,L,95.0,54.0,185.0,188.0,34.0,28.0,Paul Henri Mathieu,Albert Ramos
20160104,Doha,Hard,R32,A,R,R,6.0,62.0,196.0,193.0,30.0,30.0,Tomas Berdych,Sergiy Stakhovsky
20160104,Doha,Hard,R32,A,R,R,82.0,90.0,172.0,185.0,24.0,23.0,Damir Dzumhur,Marco Cecchinato
20160104,Doha,Hard,R32,A,L,L,75.0,17.0,,188.0,34.0,34.0,Daniel Munoz de la Nava,Feliciano Lopez
20160104,Doha,Hard,R32,A,R,U,31.0,1512.0,188.0,,29.0,21.0,Jeremy Chardy,Mubarak Shannan Zayid
20160104,Doha,Hard,R32,A,R,R,35.0,97.0,188.0,178.0,29.0,35.0,Leonardo Mayer,Benjamin Becker
20160104,Doha,Hard,R32,A,R,R,50.0,58.0,188.0,183.0,31.0,30.0,Teymuraz Gabashvili,Simone Bolelli
20160104,Doha,Hard,QF,A,L,R,5.0,79.0,185.0,185.0,30.0,25.0,Rafael Nadal,Andrey Kuznetsov
20160104,Doha,Hard,R32,A,R,R,85.0,29.0,175.0,190.0,26.0,32.0,Ricardas Berankis,Andreas Seppi
20160104,Doha,Hard,R32,A,R,R,79.0,114.0,185.0,190.0,25.0,29.0,Andrey Kuznetsov,Marsel Ilhan
20160104,Doha,Hard,R32,A,R,R,66.0,195.0,190.0,185.0,29.0,22.0,Robin Haase,Aslan Karatsev
20160104,Doha,Hard,R32,A,L,R,5.0,67.0,185.0,188.0,30.0,24.0,Rafael Nadal,Pablo Carreno Busta
20160104,Chennai,Hard,F,A,R,R,4.0,44.0,183.0,188.0,31.0,19.0,Stan Wawrinka,Borna Coric
20160104,Doha,Hard,R32,A,R,R,64.0,68.0,180.0,183.0,30.0,34.0,Pablo Andujar,Paolo Lorenzi
20160104,Doha,Hard,R32,A,R,R,94.0,7.0,185.0,175.0,28.0,34.0,Illya Marchenko,David Ferrer
20160104,Doha,Hard,R32,A,L,R,49.0,103.0,188.0,185.0,32.0,32.0,Fernando Verdasco,Malek Jaziri
20160104,Doha,Hard,R16,A,R,L,1.0,49.0,188.0,188.0,29.0,32.0,Novak Djokovic,Fernando Verdasco
20160104,Doha,Hard,R16,A,L,R,5.0,66.0,185.0,190.0,30.0,29.0,Rafael Nadal,Robin Haase
20160104,Doha,Hard,R16,A,R,R,79.0,85.0,185.0,175.0,25.0,26.0,Andrey Kuznetsov,Ricardas Berankis
20160104,Doha,Hard,R16,A,R,R,94.0,50.0,185.0,188.0,28.0,31.0,Illya Marchenko,Teymuraz Gabashvili
20160104,Doha,Hard,R16,A,R,R,31.0,95.0,188.0,185.0,29.0,34.0,Jeremy Chardy,Paul Henri Mathieu
20160104,Doha,Hard,R16,A,R,L,102.0,75.0,188.0,,21.0,34.0,Kyle Edmund,Daniel Munoz de la Nava
20160104,Doha,Hard,R16,A,R,R,6.0,82.0,196.0,172.0,30.0,24.0,Tomas Berdych,Damir Dzumhur
20160104,Doha,Hard,R16,A,R,R,35.0,64.0,188.0,180.0,29.0,30.0,Leonardo Mayer,Pablo Andujar
20160104,Chennai,Hard,SF,A,R,R,4.0,19.0,183.0,196.0,31.0,27.0,Stan Wawrinka,Benoit Paire
20160104,Doha,Hard,QF,A,R,R,94.0,31.0,185.0,188.0,28.0,29.0,Illya Marchenko,Jeremy Chardy
20160104,Doha,Hard,QF,A,R,R,6.0,102.0,196.0,188.0,30.0,21.0,Tomas Berdych,Kyle Edmund
20160104,Doha,Hard,QF,A,R,R,1.0,35.0,188.0,188.0,29.0,29.0,Novak Djokovic,Leonardo Mayer
20160104,Doha,Hard,SF,A,L,R,5.0,94.0,185.0,185.0,30.0,28.0,Rafael Nadal,Illya Marchenko
20160104,Doha,Hard,SF,A,R,R,1.0,6.0,188.0,196.0,29.0,30.0,Novak Djokovic,Tomas Berdych
20160104,Doha,Hard,F,A,R,L,1.0,5.0,188.0,185.0,29.0,30.0,Novak Djokovic,Rafael Nadal
20160104,Doha,Hard,R32,A,R,R,1.0,118.0,188.0,196.0,29.0,31.0,Novak Djokovic,Dustin Brown
20160104,Chennai,Hard,SF,A,R,R,44.0,45.0,188.0,181.0,19.0,26.0,Borna Coric,Aljaz Bedene
20160104,Doha,Hard,R32,A,R,L,102.0,43.0,188.0,190.0,21.0,26.0,Kyle Edmund,Martin Klizan
20160104,Chennai,Hard,QF,A,R,R,19.0,157.0,196.0,,27.0,27.0,Benoit Paire,Thomas Fabbiano
20160104,Brisbane,Hard,QF,A,R,R,20.0,13.0,185.0,198.0,22.0,27.0,Dominic Thiem,Marin Cilic
20160104,Brisbane,Hard,QF,A,R,R,14.0,78.0,196.0,185.0,25.0,22.0,Milos Raonic,Lucas Pouille
20160104,Brisbane,Hard,QF,A,R,R,18.0,8.0,193.0,178.0,23.0,26.0,Bernard Tomic,Kei Nishikori
20160104,Brisbane,Hard,R16,A,R,R,3.0,277.0,185.0,180.0,34.0,30.0,Roger Federer,Tobias Kamke
20160104,Brisbane,Hard,R16,A,R,R,28.0,22.0,188.0,193.0,25.0,30.0,Grigor Dimitrov,Viktor Troicki
20160104,Brisbane,Hard,R32,A,R,R,18.0,71.0,193.0,190.0,23.0,34.0,Bernard Tomic,Nicolas Mahut
20160104,Brisbane,Hard,R32,A,R,U,87.0,813.0,183.0,,31.0,18.0,Ivan Dodig,Oliver Anderson
20160104,Brisbane,Hard,R32,A,R,L,78.0,117.0,185.0,170.0,22.0,20.0,Lucas Pouille,Yoshihito Nishioka
20160104,Brisbane,Hard,R32,A,R,L,16.0,37.0,180.0,188.0,25.0,28.0,David Goffin,Thomaz Bellucci
20160104,Chennai,Hard,QF,A,R,R,4.0,27.0,183.0,188.0,31.0,33.0,Stan Wawrinka,Guillermo Garcia Lopez
20160104,Brisbane,Hard,QF,A,R,R,3.0,28.0,185.0,188.0,34.0,25.0,Roger Federer,Grigor Dimitrov
20160104,Brisbane,Hard,R32,A,R,R,20.0,120.0,185.0,183.0,22.0,24.0,Dominic Thiem,James Duckworth
20160104,Brisbane,Hard,R32,A,R,R,51.0,60.0,188.0,193.0,20.0,28.0,Hyeon Chung,Sam Groth
20160104,Brisbane,Hard,R32,A,R,R,28.0,15.0,188.0,183.0,25.0,31.0,Grigor Dimitrov,Gilles Simon
20160104,Brisbane,Hard,R32,A,R,R,22.0,32.0,193.0,188.0,30.0,26.0,Viktor Troicki,Steve Johnson
20160104,Brisbane,Hard,R32,A,R,R,277.0,231.0,180.0,,30.0,23.0,Tobias Kamke,Benjamin Mitchell
20160104,Brisbane,Hard,R16,A,R,R,8.0,65.0,178.0,183.0,26.0,28.0,Kei Nishikori,Mikhail Kukushkin
20160104,Brisbane,Hard,R16,A,R,R,18.0,197.0,193.0,185.0,23.0,37.0,Bernard Tomic,Radek Stepanek
20160104,Brisbane,Hard,R16,A,R,R,14.0,87.0,196.0,183.0,25.0,31.0,Milos Raonic,Ivan Dodig
20160104,Brisbane,Hard,R16,A,R,R,78.0,16.0,185.0,180.0,22.0,25.0,Lucas Pouille,David Goffin
20160104,Brisbane,Hard,R16,A,R,R,20.0,69.0,185.0,180.0,22.0,23.0,Dominic Thiem,Denis Kudla
20160104,Brisbane,Hard,R16,A,R,R,13.0,51.0,198.0,188.0,27.0,20.0,Marin Cilic,Hyeon Chung
20160104,Brisbane,Hard,R32,A,R,L,69.0,129.0,180.0,,23.0,26.0,Denis Kudla,John Patrick Smith
20160104,Brisbane,Hard,R32,A,R,R,197.0,76.0,185.0,180.0,37.0,26.0,Radek Stepanek,Dusan Lajovic
20160104,Brisbane,Hard,SF,A,R,R,14.0,18.0,196.0,193.0,25.0,23.0,Milos Raonic,Bernard Tomic
20160104,Brisbane,Hard,R32,A,R,R,65.0,61.0,183.0,188.0,28.0,29.0,Mikhail Kukushkin,Denis Istomin
20160104,Chennai,Hard,R16,A,R,R,4.0,185.0,183.0,188.0,31.0,18.0,Stan Wawrinka,Andrey Rublev
20160104,Chennai,Hard,R16,A,R,R,27.0,449.0,188.0,,33.0,27.0,Guillermo Garcia Lopez,Ante Pavic
20160104,Chennai,Hard,R16,A,R,R,19.0,55.0,196.0,196.0,27.0,30.0,Benoit Paire,Lukas Rosol
20160104,Chennai,Hard,R16,A,R,L,157.0,38.0,,193.0,27.0,33.0,Thomas Fabbiano,Gilles Muller
20160104,Chennai,Hard,R16,A,R,L,44.0,104.0,188.0,,19.0,26.0,Borna Coric,Austin Krajicek
20160104,Chennai,Hard,R16,A,R,R,25.0,92.0,183.0,183.0,28.0,27.0,Roberto Bautista Agut,John Millman
20160104,Chennai,Hard,R16,A,R,R,45.0,106.0,181.0,,26.0,31.0,Aljaz Bedene,Luca Vanni
20160104,Chennai,Hard,R16,A,R,R,248.0,164.0,188.0,183.0,21.0,30.0,Ramkumar Ramanathan,Alexander Kudryavtsev
20160104,Chennai,Hard,R32,A,R,R,185.0,177.0,188.0,180.0,18.0,31.0,Andrey Rublev,Somdev Devvarman
20160104,Brisbane,Hard,SF,A,R,R,3.0,20.0,185.0,185.0,34.0,22.0,Roger Federer,Dominic Thiem
20160104,Chennai,Hard,QF,A,R,R,45.0,248.0,181.0,188.0,26.0,21.0,Aljaz Bedene,Ramkumar Ramanathan
20160104,Chennai,Hard,R32,A,R,R,449.0,73.0,,183.0,27.0,30.0,Ante Pavic,Nicolas Almagro
20160104,Chennai,Hard,R32,A,R,R,55.0,70.0,196.0,188.0,30.0,28.0,Lukas Rosol,Santiago Giraldo
20160104,Chennai,Hard,R32,A,R,R,157.0,259.0,,183.0,27.0,23.0,Thomas Fabbiano,Jozef Kovalik
20160104,Chennai,Hard,R32,A,L,R,38.0,152.0,193.0,198.0,33.0,20.0,Gilles Muller,Karen Khachanov
20160104,Chennai,Hard,R32,A,R,R,44.0,84.0,188.0,190.0,19.0,30.0,Borna Coric,Marcel Granollers
20160104,Chennai,Hard,R32,A,L,R,104.0,89.0,,193.0,26.0,32.0,Austin Krajicek,Rajeev Ram
20160104,Chennai,Hard,R32,A,R,R,92.0,91.0,183.0,185.0,27.0,26.0,John Millman,Evgeny Donskoy
20160104,Chennai,Hard,R32,A,R,R,45.0,39.0,181.0,193.0,26.0,26.0,Aljaz Bedene,Vasek Pospisil
20160104,Chennai,Hard,R32,A,R,R,106.0,107.0,,193.0,31.0,26.0,Luca Vanni,Jan Lennard Struff
20160104,Chennai,Hard,R32,A,R,R,248.0,98.0,188.0,185.0,21.0,30.0,Ramkumar Ramanathan,Daniel Gimeno Traver
20160104,Brisbane,Hard,F,A,R,R,14.0,3.0,196.0,185.0,25.0,34.0,Milos Raonic,Roger Federer
20160104,Chennai,Hard,R32,A,R,R,27.0,96.0,188.0,191.0,33.0,23.0,Guillermo Garcia Lopez,Taro Daniel
20160104,Chennai,Hard,QF,A,R,R,44.0,25.0,188.0,183.0,19.0,28.0,Borna Coric,Roberto Bautista Agut
20160111,Sydney,Hard,R32,A,R,L,149.0,45.0,183.0,190.0,22.0,27.0,Jordan Thompson,Martin Klizan
20160111,Sydney,Hard,R16,A,L,R,38.0,20.0,193.0,185.0,33.0,22.0,Gilles Muller,Dominic Thiem
20160111,Sydney,Hard,R32,A,L,R,52.0,66.0,190.0,193.0,25.0,28.0,Federico Delbonis,Sam Groth
20160111,Auckland,Hard,F,A,R,R,25.0,26.0,183.0,185.0,28.0,23.0,Roberto Bautista Agut,Jack Sock
20160111,Sydney,Hard,R32,A,R,R,43.0,93.0,180.0,183.0,34.0,27.0,Tommy Robredo,John Millman
20160111,Sydney,Hard,R16,A,R,R,31.0,134.0,188.0,183.0,29.0,24.0,Jeremy Chardy,James Duckworth
20160111,Sydney,Hard,R32,A,R,R,195.0,58.0,,183.0,26.0,30.0,Alexander Sarkissian,Simone Bolelli
20160111,Sydney,Hard,R32,A,R,L,41.0,265.0,180.0,,30.0,21.0,Pablo Cuevas,Maximilian Marterer
